id,title,artist,acousticness,duration,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,
4BEU0NjtF2EHmlWi4Cs1Kf,Driver 8 - Remastered,R.E.M. ,0.126000002,203360,0.931999981,0.202999994,0.223000005,-4.309999943,0.0418,0.819000006,0.377999991,
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,The Beatles ,0.386000007,145747,0.714999974,0,0.31099999,-5.548999786,0.047600001,0.865999997,0.49000001,
2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - Remastered,Crosby, Stills & Nash ,0.469000012,444053,0.363999993,0,0.196999997,-13.1260004,0.0436,0.298000008,0.451000005
5dq1qq41hLoXlcQKICO7k2,Here Comes a Regular - Remastered Version,The Replacements ,0.174999997,286581,0.375999987,0,0.214000002,-10.74699974,0.030099999,0.126000002,0.456999987,
69uJi5QsBtqlYkGURTBli8,I Can't Make You Love Me,Bonnie Raitt ,0.846000016,332960,0.149000004,9.65E-05,0.236000001,-16.72800064,0.0319,0.112999998,0.588,
2xhqzY4XZ6BFwk90dZH16m,Brown Sugar,The Rolling Stones ,0.233999997,230247,0.931999981,1.61E-04,0.071999997,-3.572000027,0.034899998,0.964999974,0.634000003,
7c1Dar0pIAW7w5TzaGjt9t,Jane Says,Jane's Addiction ,0.038699999,286987,0.649999976,3.76E-06,0.126000002,-7.747000217,0.033199999,0.493000001,0.425999999,
0Jf9d1BEYPcxK8NwGj194O,Kiss Off,Violent Femmes ,0.158999994,176733,0.305000007,0,0.133000001,-20.74099922,0.064999998,0.823000014,0.648000002,
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remastered Version,Blur ,0.00178,121160,0.788999975,0.0071,0.075400002,-6.902999878,0.067599997,0.917999983,0.674000025,
1CkvWZme3pRgbzaxZnTl5X,Rolling in the Deep,Adele ,0.130999997,228293,0.755999982,0,0.052700002,-5.118999958,0.0294,0.522000015,0.728999972,
5FRmsiVS8ybJHQCV0fjuI1,This Tornado Loves You,Neko Case ,0.596000016,199227,0.713999987,2.35E-06,0.112000003,-4.989999771,0.034000002,0.282999992,0.479000002,
5DuTNKFEjJIySAyJH1yNDU,The Message (feat. Melle Mel & Duke Bootee),Grandmaster Flash & The Furious Five Grandmaster Melle Mel Duke Bootee ,0.024900001,431800,0.606999993,4.76E-06,0.086099997,-10.57999992,0.202000007,0.731999993,0.947000027,
18k8IlS52uxRWObykDUZFG,The Joke,Brandi Carlile ,0.326999992,279373,0.578000009,1.50E-04,0.206,-5.477000237,0.040399998,0.226999998,0.236000001,
5xMNjx7uqCzMpJZSo4Wq55,A Boy Named Sue - Live at San Quentin State Prison  San Quentin  CA - February 1969,Johnny Cash ,0.769999981,233813,0.488999993,0,0.381000012,-12.14400005,0.180000007,0.796000004,0.629999995,
3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,Alanis Morissette ,0.209999993,249493,0.833999991,0,0.451999992,-7.736999989,0.057599999,0.411000013,0.665000021,
390AWnOn2rfe9FzQjYmxIH,Wicked Game,Chris Isaak ,0.744000018,286880,0.547999978,0.0122,0.094599999,-7.802000046,0.0262,0.289999992,0.666999996,
0dBatXn1vVUl0jLgXRClwD,Bennie And The Jets - Remastered 2014,Elton John ,0.259000003,322549,0.672999978,7.62E-06,0.497000009,-7.949999809,0.0493,0.778999984,0.665000021,
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay ,0.726999998,309600,0.442000002,1.71E-05,0.109999999,-7.223999977,0.0243,0.211999997,0.560000002,
1UVll7jjUlqSGxCZ6uXVaD,Regret - 2015 Remastered Version,New Order ,0.00146,248973,0.930999994,0.022700001,0.270000011,-5.635000229,0.0305,0.86500001,0.505999982,
5F6rwEF15hN1jnhNk2YQHn,Corduroy - Remastered,Pearl Jam ,0.00241,277587,0.930000007,2.82E-05,0.084100001,-7.300000191,0.063199997,0.134000003,0.486999989,
7CNaYAdLyi86kofGafReiT,This Land is Your Land,Woody Guthrie ,0.967999995,139693,0.091899998,0.00214,0.133000001,-15.68500042,0.0704,0.547999978,0.497000009,
2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson ,0.246999994,257760,0.981000006,0.467999995,0.305999994,-3.947000027,0.075099997,0.595000029,0.852999985,
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala ,0.0115,216320,0.74000001,0.00678,0.166999996,-4.083000183,0.0284,0.785000026,0.639999986,
7ItpUlCUwTRyiXZ0YclPQ7,Dry the Rain,The Beta Band ,0.093099996,366827,0.625999987,0.165999994,0.217999995,-11.2869997,0.0317,0.753000021,0.592999995,
0xMEF2WiqKWTIG7Krjungw,The Distance,Cake ,0.00796,179653,0.749000013,0.00219,0.055799998,-8.118000031,0.089100003,0.888000011,0.463,
1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield ,0.405999988,153693,0.518999994,0.0209,0.101000004,-10.16399956,0.049699999,0.822000027,0.652999997,
0W7AbEauB7cP4pidLclApe,Hunger Strike,Temple Of The Dog ,0.025,246267,0.612999976,4.96E-06,0.101000004,-10.84700012,0.033500001,0.338,0.368999988,
3utq2FgD1pkmIoaWfjXWAU,Scenes from an Italian Restaurant,Billy Joel ,0.407000005,456893,0.930999994,5.01E-04,0.114,-4.987999916,0.126000002,0.338999987,0.414999992,
7mMlbJlXXo2mRtQ4R9sIzD,Hide and Seek,Imogen Heap ,0.908999979,268980,0.165999994,0,0.189999998,-11.125,0.069600001,0.090099998,0.451000005,
1n6gDSllAqVSweuFD82hNH,Like a Hurricane - 2017 Remaster,Neil Young Crazy Horse ,0.0128,497493,0.864000022,0.00215,0.149000004,-4.532000065,0.036499999,0.57099998,0.423999995,
4SPi5Pl7aAtauFsH9Lk5LB,Here's Where The Story Ends,The Sundays ,0.287999988,234907,0.592999995,1.11E-06,0.072099999,-10.92599964,0.028000001,0.834999979,0.625,
4EgKcG7aswxVfQEqa3dl8S,It's All over Now  Baby Blue,Bob Dylan ,0.654999971,252067,0.196999997,0,0.071599998,-14.79199982,0.0383,0.361000001,0.699000001,
5AJrhrwz4oSZX2PwwV4qrN,Time Of The Season (Mono Version),The Zombies ,0.142000005,214027,0.699999988,1.58E-06,0.382999986,-6.852000237,0.036600001,0.694999993,0.537,
0N3W5peJUQtI4eyR6GJT5O,King Kunta,Kendrick Lamar ,0.00589,234693,0.657000005,0,0.153999999,-4.568999767,0.0977,0.488999993,0.884000003,
25yQPHgC35WNnnOUqFhgVR,Lucy In The Sky With Diamonds - Remastered 2009,The Beatles ,0.0469,208467,0.324999988,0,0.138999999,-9.041999817,0.0283,0.667999983,0.31099999,
1PehfITh0TTRx3LkDdV4h3,Fame - 2016 Remastered Version,David Bowie ,0.453999996,261373,0.555000007,0.0173,0.082599998,-10.27600002,0.0471,0.672999978,0.786000013,
3WibbMr6canxRJXhNtAvLU,B.O.B.,OutKast ,0.055500001,304227,0.977999985,4.02E-05,0.026000001,-5.323999882,0.097800002,0.65200001,0.745999992,
6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Joni Mitchell ,0.578999996,134800,0.469999999,0,0.58099997,-9.135000229,0.035599999,0.970000029,0.611000001,
0cr1UXsH8XdUfrpvxHCane,Starfish and Coffee,Prince ,0.500999987,170507,0.476999998,0,0.123000003,-15.04300022,0.055300001,0.799000025,0.569999993,
6V9VCm1zOY2lGR80RehJ9i,Wichita Lineman - Remastered 2001,Glen Campbell ,0.326000005,186200,0.39199999,1.99E-04,0.247999996,-11.66699982,0.0328,0.391000003,0.192000002,
4ZkhFcoS3apzze9w2yI9NO,Thank You - 1990 Remaster,Led Zeppelin ,0.171000004,289467,0.270000011,0.00225,0.165000007,-14.4289999,0.059,0.095600002,0.316000015,
46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson ,0.126000002,365467,0.82099998,0.046100002,0.182999998,-9.875,0.089000002,0.947000027,0.878000021,
16qzGrIMWoxerw2gnW0zuv,Pink Moon,Nick Drake ,0.851000011,123173,0.25999999,0.165999994,0.142000005,-15.43500042,0.0548,0.490999997,0.456,
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen ,0.0416,255600,0.674000025,5.47E-06,0.344999999,-7.643000126,0.049199998,0.451999992,0.340999991,
0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine ,0.0124,229467,0.91900003,0.0601,0.423999995,-7.290999889,0.184,0.572000027,0.412,
27LyQFdQbui4TnRs05cZ8C,Such Great Heights - Remastered,The Postal Service ,0.043900002,266507,0.815999985,0.186000004,0.064999998,-7.149000168,0.050700001,0.201000005,0.651000023,
1tDWVeCR9oWGX8d5J9rswk,Eclipse,Pink Floyd ,0.059099998,130429,0.578999996,0.745999992,0.068599999,-10.76500034,0.040600002,0.135000005,0.358999997,
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem ,0.00704,326467,0.731999993,6.47E-04,0.358999997,-4.521999836,0.266000003,0.068899997,0.698000014,
4Mqs0h95KAeNiGp7u4udlt,Love Reign O'er Me,The Who ,0.197999999,349600,0.720000029,0.046700001,0.094099998,-9.510000229,0.0634,0.222000003,0.294999987,
7LdKMBKthcdBnAqlAIGqCB,See A Little Light,Bob Mould ,0.016799999,212067,0.773999989,0,0.070100002,-9.105999947,0.029200001,0.782999992,0.551999986,
3BQLTtpQOYGXQY2lT3ZZeU,Thirteen,Big Star ,0.674000025,154667,0.268000007,5.77E-06,0.109999999,-14.37100029,0.0319,0.34799999,0.456999987,
3TWffuE2fuzzl1qC2W2V6j,24 Frames,Jason Isbell ,0.156000003,193613,0.52700001,0,0.136000007,-10.20600033,0.024900001,0.760999978,0.568000019,
6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam ,0.00178,292581,0.944000006,4.54E-06,0.298000008,-6.506000042,0.076099999,0.264999986,0.393999994,
3DkHNCA4QRBQgTzF2T18hm,Only In Dreams,Weezer ,0.00192,479067,0.555999994,0.529999971,0.111000001,-8.883000374,0.0254,0.439999998,0.509000003,
5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson ,0.230000004,238733,0.814999998,4.24E-04,0.127000004,-4.90899992,0.040399998,0.961000025,0.888000011,
7hxZF4jETnE5Q75rKQnMjE,I Walk the Line,Johnny Cash ,0.876999974,176533,0.257999986,0.00606,0.096699998,-14.59000015,0.038400002,0.560000002,0.713,
0OfWbtiZ3fHd64VmpCSj7g,Erotic City,Prince ,0.066299997,235493,0.838999987,0.0115,0.241999999,-6.456999779,0.125,0.763000011,0.940999985,
6LCEyZZHFF4ebF1Mike1s5,Not Ready to Make Nice,Dixie Chicks ,0.134000003,237297,0.55400002,8.56E-05,0.096299998,-4.144999981,0.0298,0.287999988,0.425000012,
5Ddlk6C2JVxb1SReZ6O1wk,Drain You,Nirvana ,1.57E-04,223880,0.916000009,1.54E-06,0.170000002,-5.606999874,0.073600002,0.194000006,0.324000001,
7DDRPKLKFIvDbNSQmnz19Y,Transatlanticism,Death Cab for Cutie ,0.395000011,475093,0.469000012,0.573000014,0.182999998,-9.282999992,0.031099999,0.193000004,0.43900001,
1k5iH4KDKi56MFvlnrALNV,Rock 'N' Roll Suicide - 2012 Remastered Version,David Bowie ,0.308999985,178266,0.307999998,1.50E-06,0.107000001,-11.47399998,0.039799999,0.272000015,0.456999987,
0BFEyqJ9DJXS7gKg0Kj46R,You Send Me,Sam Cooke ,0.878000021,165560,0.291000009,0,0.128999993,-10.42599964,0.030099999,0.407000005,0.552999973,
3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,The Rolling Stones ,0.381000012,179387,0.768000007,0.029999999,0.167999998,-6.612999916,0.060600001,0.966000021,0.561999977,
5JwK7v6XhG0YgqDuCgzOy8,And She Was,Talking Heads ,0.013,219200,0.629000008,0.058499999,0.075599998,-9.94699955,0.032200001,0.97299999,0.763000011,
15mZo1Kah03g8CTLbSsWrr,The Whole of the Moon - 2004 Remaster,The Waterboys ,0.119000003,302827,0.79400003,7.16E-06,0.125,-7.168000221,0.029100001,0.583999991,0.606000006,
4ItljeeAXtHsnsnnQojaO2,D'yer Mak'er - Remastered,Led Zeppelin ,0.261999995,262748,0.92900002,2.90E-05,0.075400002,-8.56000042,0.078400001,0.555999994,0.524999976,
2pE0CMK1fE3mfU0eEOHhKw,The Mother We Share,CHVRCHES ,0.032400001,191294,0.68599999,4.45E-06,0.126000002,-6.429999828,0.030099999,0.338,0.460000008,
1cmjxqobVTrgAiJ0btAleN,A Whiter Shade of Pale - Original Single Version,Procol Harum ,0.504000008,248947,0.660000026,0.0026,0.089100003,-6.90500021,0.034200002,0.435000002,0.248999998,
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar ,0.00454,185947,0.523000002,0,0.084200002,-6.664000034,0.356999993,0.421999991,0.638000011,
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J ,0.096000001,227080,0.656000018,8.79E-04,0.204999998,-7.297999859,0.034400001,0.286000013,0.615999997,
47IklCMgkgWvI4jpkdrop0,8 (circle),Bon Iver ,0.911000013,309013,0.407999992,0.051199999,0.116999999,-10.77000046,0.034899998,0.072300002,0.404000014,
3uDInsJZo7CsTZLQsBKmwy,Gold Soundz (Remastered),Pavement ,0.060899999,160320,0.689999998,0,0.140000001,-6.920000076,0.0308,0.500999987,0.451999992,
27QvYgBk0CHOVHthWnkuWt,Vogue,Madonna ,0.00379,316813,0.879999995,0.00351,0.416999996,-6.448999882,0.043299999,0.328999996,0.736999989,
7IxVWmdabNVhfLBV3JD0nJ,The Cave,Mumford & Sons ,0.046399999,217987,0.505999982,1.38E-04,0.107000001,-9.68200016,0.038800001,0.345999986,0.595000029,
7IoLw1bECmOSWcm2u9SmRH,Diamonds and Pearls,Prince ,0.053199999,285267,0.546999991,0.32100001,0.065499999,-10.11900043,0.0328,0.287999988,0.549000025,
71cUqXJ3h1r0Ees6YdENLU,Coffee,Sylvan Esso ,0.34799999,269693,0.455000013,0.00122,0.142000005,-8.112000465,0.187999994,0.163000003,0.456999987,
7AalBKBoLDR4UmRYRJpdbj,Fearless,Pink Floyd ,0.159999996,367933,0.340999991,0.040800001,0.448000014,-15.71899986,0.0418,0.179000005,0.379999995,
07CyrZF9eVd02zzIse7tZA,In Between Days - Remastered,The Cure ,0.108999997,177987,0.829999983,0.700999975,0.166999996,-6.245999813,0.031599998,0.711000025,0.541000009,
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand ,4.23E-04,237027,0.675999999,8.99E-04,0.136000007,-8.821000099,0.037099998,0.493999988,0.277999997,
0jmKzJmUEKNbC7eU8YfOiA,Mayonaise - Remastered,The Smashing Pumpkins ,1.07E-04,348773,0.527999997,0.542999983,0.083899997,-10.42599964,0.0272,0.088200003,0.481999993,
1jFhnVoJkcB4lf9tT0rSZS,Unchained Melody,The Righteous Brothers ,0.51700002,215840,0.215000004,0,0.617999971,-16.65200043,0.0288,0.266000003,0.367000014,
0AqjkVFqa1ujle4Lb1k9wR,The Ocean - 2012 Remaster,Led Zeppelin ,0.079999998,271397,0.560000002,0.0121,0.361000001,-8.699999809,0.0612,0.735000014,0.400999993,
2cI7j96n1rfv4RNKuri4or,Summer Wind,Frank Sinatra ,0.349999994,178253,0.368000001,0,0.170000002,-9.201999664,0.0319,0.547999978,0.384000003,
0sKlV58cODrjxGFOyf9IXY,The Way You Make Me Feel - 2012 Remaster,Michael Jackson ,0.054400001,298120,0.853999972,5.50E-05,0.143999994,-4.522999763,0.147,0.540000021,0.876999974,
5by3w3NXvwDpV9FBSOR35u,Heroin,The Velvet Underground Nico ,0.30399999,433573,0.77700001,0.779999971,0.098099999,-10.16699982,0.070500001,0.234999999,0.201000005,
7zMUCLm1TN9o9JlLISztxO,Burning Love,Elvis Presley ,0.099299997,170293,0.748000026,0.00585,0.282999992,-11.20600033,0.0284,0.972000003,0.660000026,
3xAka0D8585mDoShALnsd7,Release,Pearl Jam ,0.44600001,546019,0.340000004,0.064099997,0.099399999,-11.91899967,0.044599999,0.064000003,0.240999997,
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,The Beatles ,0.879000008,125667,0.179000005,0,0.088600002,-11.82999992,0.032600001,0.314999998,0.331999987,
2M1Qc1mGSI1IYtmJzQtfPq,This Year,The Mountain Goats ,0.118000001,232893,0.718999982,0.00259,0.091300003,-9.480999947,0.031199999,0.83099997,0.699000001,
7uPmQttafLiJyju14JREY4,Young Americans - 2016 Remastered Version,David Bowie ,0.171000004,313707,0.763000011,0,0.119000003,-8.949000359,0.133000001,0.88499999,0.614000022,
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes ,0.022299999,193373,0.898999989,1.55E-04,0.097499996,-5.710000038,0.0295,0.796999991,0.624000013,
731zWsKI2KvdBPO5MWdjSy,September Gurls,Big Star ,1.99E-04,168067,0.850000024,0.0077,0.123999998,-4.566999912,0.034200002,0.629000008,0.372999996,
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin ,0.213,166973,0.323000014,0,0.187000006,-8.697999954,0.0283,0.275999993,0.649999976,
00sydAz6PeOxYzwG1dRIPi,Search and Destroy - Iggy Pop Mix,The Stooges ,0.00353,208133,0.976999998,0.00604,0.172000006,0.878000021,0.107000001,0.240999997,0.234999999,
0LXljhKMUgoLv8tLwZ1hmf,(You Make Me Feel Like) A Natural Woman,Carole King ,0.953000009,229067,0.158000007,0.00135,0.112000003,-13.05900002,0.028899999,0.303000003,0.624000013,
3ckd4YA4LcD3j50rfIVwUe,Head Like A Hole,Nine Inch Nails ,0.0091,299640,0.802999973,0.00182,0.57099998,-11.28199959,0.045899998,0.423000008,0.667999983,
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers ,0.0272,273600,0.654999971,1.34E-06,0.328000009,-9.057999611,0.060800001,0.531000018,0.463999987,
7mQertZHtd37UQ2uJs0Uct,Where It's At,Beck ,0.239999995,329573,0.662,0.029200001,0.126000002,-7.383999825,0.073100001,0.522000015,0.671999991,
0Q0IVlqMV64kNLlwjPj0Hl,Killing Me Softly With His Song,Fugees ,0.027899999,298773,0.289999992,1.02E-06,0.57099998,-17.11700058,0.138999999,0.505999982,0.764999986,
4Z80C8NlDd1AO4axf1O3n0,Rosalita (Come Out Tonight),Bruce Springsteen ,0.0305,420840,0.938000023,1.59E-04,0.25,-5.664000034,0.080700003,0.740999997,0.282999992,
6nRvgo4ySezQKD1D7NIqAu,I Will Always Love You,Dolly Parton ,0.959999979,176093,0.142000005,0.00114,0.101000004,-13.49800014,0.033500001,0.156000003,0.44600001,
2OuNnwnNQyWrF47pthWxNb,Holiday in Cambodia,Dead Kennedys ,0.00344,224867,0.926999986,4.40E-04,0.091499999,-5.370999813,0.074100003,0.5,0.133000001,
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk ,0.019300001,320357,0.697000027,0,0.331999987,-8.618000031,0.133000001,0.476000011,0.611000001,
7E8nKMtXMqIQbvl1Ta9Ucw,Walkin' After Midnight,Patsy Cline ,0.809000015,154667,0.195999995,0,0.140000001,-15.39500046,0.038600001,0.813000023,0.757000029,
1Ic9pKxGSJGM0LKeqf6lGe,All Apologies,Nirvana ,0.082400002,233173,0.620999992,2.39E-04,0.088500001,-12.10900021,0.034000002,0.363999993,0.446999997,
4P3gDYOHTPQtfBAF80iwt8,Sure Shot - Remastered 2009,Beastie Boys ,0.298999995,199560,0.792999983,0,0.120999999,-6.71999979,0.230000004,0.535000026,0.702000022,
4gRA0i5sxx3jAhHaVjPnUN,Use Me,Bill Withers ,0.033300001,228327,0.586000025,0.00312,0.074299999,-13.46100044,0.056000002,0.948000014,0.759000003,
01Mpj13vURSO3cCLprPt5T,Raining Blood,Slayer ,5.20E-04,254400,0.995000005,0.360000014,0.127000004,-4.422999859,0.200000003,0.037599999,0.294999987,
2Rn7bVL1FVYboc4c55RUdg,Dreaming,Blondie ,0.00536,188494,0.91900003,3.31E-04,0.157000005,-3.256000042,0.057300001,0.676999986,0.324000001,
2Bo0hh0yoQReC4reJav5DT,Breathe Me,Sia ,0.0429,272067,0.625,0.774999976,0.112000003,-7.366000175,0.032900002,0.203999996,0.541999996,
3QVtICc8ViNOy4I5K14d8Z,White Winter Hymnal,Fleet Foxes ,0.437000006,147027,0.533999979,3.33E-06,0.328000009,-9.053999901,0.026699999,0.648999989,0.629000008,
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars ,0.0152,225627,0.578999996,6.40E-05,0.0858,-9.30700016,0.0473,0.689999998,0.619000018,
78NnAw2qrlMrsedXLWLsYj,Laundry Room,The Avett Brothers ,0.485000014,291360,0.497999996,1.95E-04,0.211999997,-7.948999882,0.033100002,0.333000004,0.363999993,
5YSI1311X8t31PBjkBG4CZ,Wuthering Heights,Kate Bush ,0.365999997,269067,0.39199999,0.045200001,0.123999998,-11.38099957,0.031199999,0.519999981,0.481000006,
2ujelBtp4In2jQ3jp53Sq7,Pretty Voice,Cloud Cult ,0.300999999,225840,0.541000009,2.04E-06,0.109999999,-9.631999969,0.0317,0.558000028,0.528999984,
3djNBlI7xOggg7pnsOLaNm,California Love - Original Version,2Pac Roger Dr. Dre ,0.029200001,284480,0.847000003,2.26E-06,0.389999986,-3.068000078,0.041700002,0.764999986,0.760999978,
0JgMHia55MBfhfqZIRi3kF,Pump It Up,Elvis Costello & The Attractions ,0.0123,196680,0.785000026,3.90E-04,0.101000004,-5.914000034,0.039799999,0.967999995,0.646000028,
7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,Gorillaz ,0.024900001,340920,0.694000006,0,0.069799997,-8.626999855,0.172000006,0.523999989,0.662999988,
7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House ,0.0148,236933,0.421999991,4.84E-05,0.069700003,-17.22699928,0.040899999,0.550999999,0.43900001,
765k9tDIFOnoOfkO2cgitB,Take Me with U,Prince ,0.085900001,234133,0.81400001,0.00281,0.233999997,-10.67700005,0.0288,0.697000027,0.707000017,
66MwdlxiFMZ8TJGLEJnS7x,Clampdown,The Clash ,0.059999999,229213,0.72299999,8.72E-05,0.317000002,-7.610000134,0.093400002,0.888999999,0.675999999,
6N7gPTru90HYLRUIVDQ185,More Than This - Remastered,Roxy Music ,0.050799999,270693,0.666000009,0.046599999,0.149000004,-7.808000088,0.024900001,0.764999986,0.65200001,
5rBOBI3INEw0u0rwNNGib5,Save It For Later,The English Beat ,0.031300001,213933,0.726999998,0.078599997,0.321999997,-9.847999573,0.028000001,0.713999987,0.626999974,
5ByAIlEEnxYdvpnezg7HTX,Juicy,The Notorious B.I.G. ,0.472000003,302693,0.815999985,0,0.203999996,-4.670000076,0.246999994,0.77700001,0.888999999,
7oGFmPGaF5txE4cjL4HyR4,Hold Up - Homecoming Live,Beyoncé ,0.149000004,46475,0.635999978,1.06E-06,0.671999991,-11.53899956,0.504000008,0.921999991,0.518999994,
3Ty7OTBNSigGEpeW2PqcsC,Glory Box,Portishead ,0.228,305560,0.409000009,0.409000009,0.0735,-9.918999672,0.0396,0.231999993,0.481000006,
0aJfFLl0grcQS7euiIp0ni,Levon,Elton John ,0.150000006,322133,0.593999982,3.03E-04,0.389999986,-10.4989996,0.0447,0.425999999,0.305000007,
4mWahKerLaVddUjb8d1Q4Q,The Man Who Sold The World - 2015 Remastered Version,David Bowie ,0.64200002,241347,0.386999995,0.00557,0.143000007,-14.41600037,0.0305,0.546000004,0.474000007,
7t86fVeDAd63ThaR0ZkxXS,Everything Is Everything,Ms. Lauryn Hill ,0.414999992,293267,0.707000017,0,0.105999999,-7.893000126,0.284999996,0.847000003,0.824000001,
173gp7NIXqk0MEo8K7Av4a,21st Century Schizoid Man,King Crimson ,3.18E-04,657517,0.646000028,0.727999985,0.148000002,-11.08500004,0.101999998,0.400000006,0.421000004,
3Z25k4ZF6QENy2d9YatsM5,I Want You (She's So Heavy) - Remastered 2009,The Beatles ,0.0233,467320,0.514999986,0.204999998,0.096600004,-9.487000465,0.032099999,0.419999987,0.370000005,
4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,Elvis Presley ,0.409999996,146480,0.582000017,1.93E-06,0.071500003,-9.538000107,0.075499997,0.915000021,0.647000015,
1oV1tu8utgHQjLJsEK9sVl,Take Me To The River - 2005 Remastered Version,Talking Heads ,0.241999999,302520,0.485000014,0.0102,0.058499999,-8.100999832,0.025800001,0.828999996,0.660000026,
3zRuUdejQo9QjDZTdaj10d,Rocks Off,The Rolling Stones ,0.062799998,272653,0.939999998,0.136000007,0.160999998,-4.400000095,0.0425,0.921000004,0.486999989,
2N5zMZX7YeL1tico8oQxa9,Crazy,Gnarls Barkley ,0.017200001,182066,0.740999997,0.057700001,0.082599998,-1.608999968,0.0339,0.611999989,0.834999979,
4SE81CrzH0qPA8KHqM9Syz,Just,Radiohead ,4.01E-04,234800,0.76700002,0.0119,0.076300003,-6.913000107,0.086199999,0.35800001,0.291000009,
7tJQ4Ekp2vN3NlI3vJJW3v,I Want You,Bob Dylan ,0.360000014,185200,0.680000007,0,0.082400002,-8.354000092,0.037300002,0.791999996,0.508000016,
3NvlurGsg6RgPlgY2VVfl9,Web in Front,Archers Of Loaf ,0.0173,126652,0.865999997,0,0.088,-7.949999809,0.036800001,0.959999979,0.569000006,
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,The Animals ,3.85E-04,271280,0.583999991,0.217999995,0.099600002,-6.696000099,0.034499999,0.228,0.294999987,
1GLmaPfulP0BrfijohQpN5,Don't Worry Baby - Remastered 2001,The Beach Boys ,0.066600002,169933,0.463999987,0.00531,0.104999997,-9.821000099,0.029999999,0.851000011,0.486999989,
27IZXTdeGYjU6m5lTyDpmr,The Funeral,Band of Horses ,0.0142,321147,0.768999994,0,0.092799999,-5.282999992,0.042199999,0.127000004,0.316000015,
2oDqmfa2g8W893LlwJG1qu,Closer,Nine Inch Nails ,3.11E-04,373000,0.717999995,0.509000003,0.583000004,-8.63599968,0.0416,0.573000014,0.584999979,
2FfZg072w8RoxlMOR7M4CT,Ants Marching,Dave Matthews Band ,0.0187,271187,0.856000006,1.99E-05,0.015699999,-4.340000153,0.034000002,0.846000016,0.637000024,
3PG7BAJG9WkmNOJOlc4uAo,Femme Fatale,The Velvet Underground Nico ,0.912999988,159000,0.144999996,0,0.118000001,-15.75300026,0.033199999,0.137999997,0.550000012,
6UBjSnyP1O5W5ndJoO9vUk,Night Moves,Bob Seger ,0.432000011,324423,0.742999971,0.0133,0.103,-6.631000042,0.041999999,0.374000013,0.704999983,
5dO5R3xhTxEjJT1SGQvjJH,No Hell,Cloud Cult ,0.423000008,276333,0.301999986,7.55E-04,0.108000003,-13.55200005,0.037099998,0.273999989,0.550999999,
5dNycZ5wpyN5RIpwaXIXG6,Let's Go Crazy - 2015 Paisley Park Remaster,Prince ,0.023700001,278213,0.967000008,0.00205,0.130999997,-3.619999886,0.169,0.430000007,0.317000002,
4gMgiXfqyzZLMhsksGmbQV,Another Brick in the Wall  Pt. 2,Pink Floyd ,0.078100003,238747,0.393999994,6.77E-04,0.246999994,-15.88099957,0.042800002,0.718999982,0.694000006,
7eZyj92v6bZsoQ85MxWZsO,Lazy Eye,Silversun Pickups ,0.040100001,354360,0.83099997,0.693000019,0.116999999,-5.052999973,0.046100002,0.243000001,0.633000016,
0XxkoXS5CSHzKFeS6N8sga,True Dreams of Wichita,Soul Coughing ,0.601000011,300107,0.296999991,0.0054,0.109999999,-16.91300011,0.046399999,0.119999997,0.615999997,
